Date,Asset_000001.SH,Asset_T.CFE,Asset_NH0100.NHF,Asset_SPX.GI,Asset_TY.CBT,Asset_CRB.RB
2018-04-01,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-02,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-03,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-04,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-05,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-06,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-07,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-08,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-09,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-10,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-11,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-12,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-13,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-14,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-15,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-16,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-17,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-18,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-19,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-20,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-21,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-22,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-23,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-24,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-25,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-26,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-27,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-28,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-29,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-04-30,0.0676897119678604,0.209419588363646,0.0854446572117636,0.0997249181865407,0.474323899313128,0.0633972249570616
2018-05-01,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-02,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-03,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-04,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-05,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-06,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-07,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-08,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-09,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-10,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-11,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-12,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-13,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-14,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
2018-05-15,0.0810278667418122,0.254749028270416,0.155025856940284,0.141060780428731,0.240178046637539,0.127958420981219
